time,open,high,low,close
1976-02-25,1702.4999999999973,1702.5999999999974,1701.3999999999974,1701.4999999999973
1976-02-26,1700.4999999999973,1700.5999999999974,1699.8999999999974,1700.2999999999975
1976-02-27,1700.4999999999973,1701.0999999999974,1700.0999999999974,1700.4999999999973
1976-03-01,1700.3999999999974,1700.3999999999974,1699.7999999999975,1700.1999999999973
1976-03-02,1699.3999999999974,1699.8999999999974,1699.2999999999975,1699.6999999999973
1976-03-03,1700.8999999999974,1700.8999999999974,1700.0999999999974,1700.0999999999974
1976-03-04,1700.3999999999974,1701.2999999999975,1700.3999999999974,1701.0999999999974
1976-03-05,1702.0999999999974,1702.8999999999974,1701.8999999999974,1702.3999999999974
1976-03-08,1701.4999999999973,1701.5999999999974,1700.9999999999973,1701.3999999999974
1976-03-09,1701.3999999999974,1701.9999999999973,1701.2999999999975,1701.5999999999974
1976-03-10,1702.4999999999973,1702.5999999999974,1702.0999999999974,1702.0999999999974
1976-03-11,1702.0999999999974,1702.1999999999973,1701.4999999999973,1701.6999999999973
1976-03-12,1701.4999999999973,1701.7999999999975,1701.3999999999974,1701.3999999999974
1976-03-15,1701.8999999999974,1702.4999999999973,1701.2999999999975,1701.3999999999974
1976-03-16,1701.4999999999973,1701.4999999999973,1700.6999999999973,1701.1999999999973
1976-03-17,1701.1999999999973,1702.3999999999974,1701.1999999999973,1702.2999999999975
1976-03-18,1702.8999999999974,1703.1999999999973,1701.9999999999973,1702.1999999999973
1976-03-19,1702.1999999999973,1702.8999999999974,1702.0999999999974,1702.6999999999973
1976-03-22,1702.1999999999973,1702.2999999999975,1701.8999999999974,1702.0999999999974
1976-03-23,1701.1999999999973,1701.7999999999975,1701.1999999999973,1701.7999999999975
1976-03-24,1701.7999999999975,1702.3999999999974,1701.2999999999975,1701.2999999999975
1976-03-25,1700.5999999999974,1701.3999999999974,1700.5999999999974,1700.9999999999973
1976-03-26,1700.3999999999974,1700.3999999999974,1697.0999999999974,1697.0999999999974
1976-03-29,1697.6999999999973,1697.6999999999973,1695.3999999999974,1695.9999999999973
1976-03-30,1695.2999999999975,1697.7999999999975,1695.1999999999975,1697.3999999999974
1976-03-31,1697.2999999999975,1697.5999999999974,1696.4999999999975,1696.9999999999975
1976-04-01,1696.9999999999975,1697.0999999999974,1695.8999999999974,1696.9999999999975
1976-04-02,1696.5999999999974,1696.9999999999975,1696.3999999999974,1696.8999999999974
1976-04-05,1695.1999999999975,1695.5999999999974,1694.5999999999974,1695.3999999999974
1976-04-06,1696.0999999999974,1696.2999999999975,1695.4999999999975,1695.7999999999975
1976-04-07,1695.0999999999974,1696.0999999999974,1695.0999999999974,1695.2999999999975
1976-04-08,1696.0999999999974,1697.0999999999974,1696.0999999999974,1696.6999999999975
1976-04-09,1695.6999999999975,1695.6999999999975,1694.3999999999974,1694.7999999999975
1976-04-12,1694.5999999999974,1695.8999999999974,1694.3999999999974,1695.7999999999975
1976-04-13,1695.9999999999975,1698.2999999999975,1695.6999999999975,1695.7999999999975
1976-04-14,1695.3999999999974,1696.0999999999974,1695.2999999999975,1695.3999999999974
1976-04-15,1695.5999999999974,1696.0999999999974,1694.1999999999975,1695.3999999999974
1976-04-19,1695.3999999999974,1696.1999999999975,1695.0999999999974,1696.0999999999974
1976-04-20,1695.8999999999974,1696.6999999999975,1695.5999999999974,1696.1999999999975
1976-04-21,1695.1999999999975,1695.6999999999975,1694.8999999999974,1695.0999999999974
1976-04-22,1695.0999999999974,1695.5999999999974,1694.9999999999975,1695.1999999999975
1976-04-23,1695.0999999999974,1695.4999999999975,1694.9999999999975,1695.1999999999975
1976-04-26,1695.4999999999975,1696.0999999999974,1695.4999999999975,1695.8999999999974
1976-04-27,1696.2999999999975,1697.3999999999974,1696.2999999999975,1696.4999999999975
1976-04-28,1696.1999999999975,1696.1999999999975,1695.6999999999975,1695.7999999999975
1976-04-29,1695.5999999999974,1696.7999999999975,1695.5999999999974,1695.7999999999975
1976-04-30,1696.1999999999975,1696.8999999999974,1696.0999999999974,1696.1999999999975
1976-05-03,1696.0999999999974,1696.2999999999975,1695.7999999999975,1696.1999999999975
1976-05-04,1695.7999999999975,1695.8999999999974,1695.2999999999975,1695.4999999999975
1976-05-05,1695.2999999999975,1695.8999999999974,1694.7999999999975,1695.5999999999974
1976-05-06,1694.8999999999974,1697.0999999999974,1693.9999999999975,1696.6999999999975
1976-05-07,1696.1999999999975,1696.2999999999975,1695.7999999999975,1696.2999999999975
1976-05-10,1696.2999999999975,1696.7999999999975,1695.8999999999974,1695.9999999999975
1976-05-11,1695.6999999999975,1695.8999999999974,1695.4999999999975,1695.8999999999974
